vehicle_number,lap,timestamp,lap_time,cumulative_time,position,gap_to_leader,gap_to_ahead,gap_to_behind,gap_delta_ahead,gap_delta_behind,is_fighting,laps_remaining,race_progress,fuel_load_estimate,air_temp,track_temp,humidity,pressure,wind_speed,is_under_yellow
88,11,2025-10-18 13:04:44.311000+00:00,101.213,1063.549,10,14.475999999999999,0.166,4.627,-0.056999999999999995,1.6389999999999998,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
89,11,2025-10-18 13:04:48.938000+00:00,101.259,1064.489,11,19.103,4.627,2.395,1.6389999999999998,2.063,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
5,11,2025-10-18 13:04:51.333000+00:00,101.471,1072.804,12,21.498,2.395,0.955,2.39,-1.142,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
2,11,2025-10-18 13:04:52.288000+00:00,101.606,1073.049,13,22.453,0.955,5.586,0.623,5.581,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,11,2025-10-18 13:04:57.874000+00:00,103.497,1069.198,14,28.039,5.586,1.9020000000000001,3.176,0.2400000000000002,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
3,11,2025-10-18 13:04:57.874000+00:00,103.497,1069.198,14,28.039,5.586,1.9020000000000001,3.176,0.2400000000000002,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
18,11,2025-10-18 13:04:59.776000+00:00,103.983,1074.32,15,29.941,1.9020000000000001,5.941,0.2400000000000002,-32.976,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
80,11,2025-10-18 13:05:05.717000+00:00,102.145,1082.4470000000001,16,35.882,5.941,36.956,3.844,34.54600000000001,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
8,11,2025-10-18 13:05:42.673000+00:00,104.177,1111.617,17,72.838,36.956,27.61,-1.9609999999999985,1.2339999999999982,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
57,11,2025-10-18 13:06:10.283000+00:00,105.52,1140.644,18,100.448,27.61,0.981,1.2339999999999982,-13.355,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
72,11,2025-10-18 13:06:11.264000+00:00,100.901,1008.79,19,101.429,0.981,4.406,-13.355,0.1639999999999997,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
98,11,2025-10-18 13:06:15.670000+00:00,100.099,1157.71,20,105.835,4.406,21.213,0.1639999999999997,5.682,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
11,11,2025-10-18 13:06:36.883000+00:00,102.408,1170.621,21,127.048,21.213,2.31,5.682,0.07500000000000018,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
93,11,2025-10-18 13:06:39.193000+00:00,102.046,1174.249,22,129.358,2.31,60.0,0.07500000000000018,0.0,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
7,12,2025-10-18 13:06:10.878000+00:00,101.043,1159.155,1,0.0,0.0,0.579,0.0,0.13799999999999996,True,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,12,2025-10-18 13:06:11.457000+00:00,101.397,1158.688,2,0.579,0.579,0.455,0.13799999999999996,-0.284,True,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,12,2025-10-18 13:06:11.912000+00:00,101.045,1157.056,3,1.034,0.455,0.087,-0.284,-0.8380000000000001,True,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
55,12,2025-10-18 13:06:11.999000+00:00,100.809,1158.107,4,1.121,0.087,2.974,-0.8380000000000001,1.2710000000000004,True,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
0,12,2025-10-18 13:06:14.973000+00:00,100.52,1158.079,5,4.095,2.974,0.22,2.7670000000000003,-0.05200000000000002,True,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,12,2025-10-18 13:06:15.193000+00:00,100.408,1158.8990000000001,6,4.315,0.22,1.276,-1.4829999999999999,1.069,True,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
47,12,2025-10-18 13:06:16.469000+00:00,100.344,1161.266,7,5.591,1.276,5.469,1.004,0.0730000000000004,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
113,12,2025-10-18 13:06:21.938000+00:00,101.106,1159.407,8,11.06,5.469,3.63,0.0730000000000004,0.9020000000000001,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
21,12,2025-10-18 13:06:25.568000+00:00,101.423,1163.479,9,14.69,3.63,2.808,0.9020000000000001,2.557,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
21,12,2025-10-18 13:06:25.568000+00:00,101.423,1163.479,9,14.69,3.63,2.808,0.9020000000000001,2.557,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
88,12,2025-10-18 13:06:28.376000+00:00,104.065,1167.614,10,17.498,2.808,2.112,2.557,-1.496,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
89,12,2025-10-18 13:06:30.488000+00:00,101.55,1166.039,11,19.61,2.112,2.243,-1.496,0.129,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
5,12,2025-10-18 13:06:32.731000+00:00,101.398,1174.202,12,21.853,2.243,1.138,0.129,0.9049999999999999,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
2,12,2025-10-18 13:06:33.869000+00:00,101.581,1174.63,13,22.991,1.138,6.835,0.9049999999999999,6.348,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
3,12,2025-10-18 13:06:40.704000+00:00,102.83,1172.028,14,29.826,6.835,1.355,3.7119999999999997,-0.014000000000000012,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
3,12,2025-10-18 13:06:40.704000+00:00,102.83,1172.028,14,29.826,6.835,1.355,3.7119999999999997,-0.014000000000000012,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
18,12,2025-10-18 13:06:42.059000+00:00,102.283,1176.603,15,31.181,1.355,6.186,-0.014000000000000012,-34.695,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
80,12,2025-10-18 13:06:48.245000+00:00,102.528,1184.975,16,37.367,6.186,39.006,5.699,35.883,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
8,12,2025-10-18 13:07:27.251000+00:00,104.578,1216.195,17,76.373,39.006,24.603,-1.875,-2.2139999999999986,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
72,12,2025-10-18 13:07:51.854000+00:00,100.59,1109.38,18,100.976,24.603,4.217,14.912,-1.0730000000000004,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
98,12,2025-10-18 13:07:56.071000+00:00,100.401,1258.111,19,105.193,4.217,3.9210000000000003,-1.0730000000000004,-14.041,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
57,12,2025-10-18 13:07:59.992000+00:00,109.709,1250.353,20,109.114,3.9210000000000003,19.171,-22.896,9.479999999999999,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
11,12,2025-10-18 13:08:19.163000+00:00,102.28,1272.901,21,128.285,19.171,2.202,1.2089999999999996,0.9139999999999999,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
93,12,2025-10-18 13:08:21.365000+00:00,102.172,1276.421,22,130.487,2.202,60.0,0.9139999999999999,0.0,False,14,0.46153846153846156,0.5384615384615384,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
7,13,2025-10-18 13:07:51.756000+00:00,100.878,1260.033,1,0.0,0.0,0.514,0.0,0.242,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,13,2025-10-18 13:07:52.270000+00:00,100.813,1259.501,2,0.514,0.514,0.301,0.242,-0.8340000000000001,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,13,2025-10-18 13:07:52.571000+00:00,100.659,1257.7150000000001,3,0.815,0.301,0.299,-0.8340000000000001,0.07299999999999998,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
55,13,2025-10-18 13:07:52.870000+00:00,100.871,1258.978,4,1.114,0.299,2.4939999999999998,0.07299999999999998,-0.5930000000000004,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
0,13,2025-10-18 13:07:55.364000+00:00,100.391,1258.47,5,3.608,2.4939999999999998,0.573,-0.5930000000000004,0.14799999999999996,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,13,2025-10-18 13:07:55.937000+00:00,100.744,1259.643,6,4.181,0.573,1.524,0.14799999999999996,0.476,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
47,13,2025-10-18 13:07:57.461000+00:00,100.992,1262.258,7,5.705,1.524,5.522,0.476,1.1610000000000005,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
113,13,2025-10-18 13:08:02.983000+00:00,101.045,1260.452,8,11.227,5.522,3.91,1.1610000000000005,0.7240000000000002,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
88,13,2025-10-18 13:08:06.893000+00:00,98.517,1266.131,9,15.137,3.91,0.253,0.7240000000000002,-0.129,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
21,13,2025-10-18 13:08:07.146000+00:00,101.578,1265.057,10,15.39,0.253,4.902,-0.129,0.7030000000000003,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
21,13,2025-10-18 13:08:07.146000+00:00,101.578,1265.057,10,15.39,0.253,4.902,-0.129,0.7030000000000003,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
89,13,2025-10-18 13:08:12.048000+00:00,101.56,1267.599,11,20.292,4.902,2.415,0.7030000000000003,0.2320000000000002,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
5,13,2025-10-18 13:08:14.463000+00:00,101.732,1275.934,12,22.707,2.415,0.794,0.2320000000000002,-0.025999999999999912,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
2,13,2025-10-18 13:08:15.257000+00:00,101.388,1276.018,13,23.501,0.794,7.822,-0.025999999999999912,4.127000000000001,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
3,13,2025-10-18 13:08:23.079000+00:00,102.375,1274.403,14,31.323,7.822,1.888,4.127000000000001,0.472,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
3,13,2025-10-18 13:08:23.079000+00:00,102.375,1274.403,14,31.323,7.822,1.888,4.127000000000001,0.472,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
18,13,2025-10-18 13:08:24.967000+00:00,102.908,1279.511,15,33.211,1.888,5.421,0.472,-2.3579999999999997,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
80,13,2025-10-18 13:08:30.388000+00:00,102.143,1287.118,16,38.632,5.421,41.4,-2.3579999999999997,6.475999999999999,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
8,13,2025-10-18 13:09:11.788000+00:00,104.537,1320.732,17,80.032,41.4,60.0,6.475999999999999,33.733000000000004,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
72,13,2025-10-18 13:10:13.212000+00:00,141.358,1250.738,18,141.456,61.424,2.77,55.824,-2.438,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
98,13,2025-10-18 13:10:15.982000+00:00,139.911,1398.022,19,144.226,2.77,8.661,-2.438,-10.243,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
11,13,2025-10-18 13:10:24.643000+00:00,125.48,1398.381,20,152.887,8.661,0.238,-10.243,-2.434,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
93,13,2025-10-18 13:10:24.881000+00:00,123.516,1399.937,21,153.125,0.238,4.511,-2.434,-55.489,True,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
57,13,2025-10-18 13:10:29.392000+00:00,149.4,1399.753,22,157.636,4.511,60.0,-21.756,54.4,False,13,0.5,0.5,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
16,14,2025-10-18 13:10:13.472000+00:00,141.202,1400.703,1,0.0,0.0,0.613,-0.225,-0.19400000000000006,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,14,2025-10-18 13:10:14.085000+00:00,141.514,1399.229,2,0.613,0.613,0.673,-0.19400000000000006,0.35000000000000003,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
55,14,2025-10-18 13:10:14.758000+00:00,141.888,1400.866,3,1.286,0.673,1.207,0.35000000000000003,-2.056,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
0,14,2025-10-18 13:10:15.965000+00:00,140.601,1399.071,4,2.493,1.207,0.61,-2.056,0.27799999999999997,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,14,2025-10-18 13:10:16.575000+00:00,140.638,1400.281,5,3.103,0.61,0.562,0.27799999999999997,-0.778,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
47,14,2025-10-18 13:10:17.137000+00:00,139.676,1401.934,6,3.665,0.562,0.404,-0.778,-4.303,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
113,14,2025-10-18 13:10:17.541000+00:00,134.558,1395.01,7,4.069,0.404,0.383,-4.303,-2.93,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
88,14,2025-10-18 13:10:17.924000+00:00,131.031,1397.162,8,4.452,0.383,1.334,0.217,-3.2929999999999997,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
21,14,2025-10-18 13:10:19.258000+00:00,132.112,1397.1689999999999,9,5.786,1.334,1.692,-1.979,1.526,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
21,14,2025-10-18 13:10:19.258000+00:00,132.112,1397.1689999999999,9,5.786,1.334,1.692,-1.979,1.526,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
89,14,2025-10-18 13:10:20.950000+00:00,128.902,1396.501,10,7.478,1.692,0.575,-2.9349999999999996,-1.82,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
5,14,2025-10-18 13:10:21.525000+00:00,127.062,1402.996,11,8.053,0.575,1.116,-1.82,0.16100000000000014,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
2,14,2025-10-18 13:10:22.641000+00:00,127.384,1403.402,12,9.169,1.116,3.022,0.16100000000000014,-2.5640000000000005,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
3,14,2025-10-18 13:10:25.663000+00:00,122.584,1396.987,13,12.191,3.022,1.992,-2.5640000000000005,0.08999999999999986,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
3,14,2025-10-18 13:10:25.663000+00:00,122.584,1396.987,13,12.191,3.022,1.992,-2.5640000000000005,0.08999999999999986,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
18,14,2025-10-18 13:10:27.655000+00:00,122.688,1402.199,14,14.183,1.992,0.015,0.08999999999999986,-5.926,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
80,14,2025-10-18 13:10:27.670000+00:00,117.282,1404.4,15,14.198,0.015,30.294,-5.926,-6.662000000000003,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
8,14,2025-10-18 13:10:57.964000+00:00,106.176,1426.908,16,44.492,30.294,60.0,-6.662000000000003,32.39,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
72,14,2025-10-18 13:12:47.333000+00:00,154.121,1404.859,17,153.861,109.369,2.9290000000000003,108.388,-1.4769999999999994,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
98,14,2025-10-18 13:12:50.262000+00:00,154.28,1552.3020000000001,18,156.79,2.9290000000000003,8.341,-1.4769999999999994,-12.872000000000002,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
11,14,2025-10-18 13:12:58.603000+00:00,153.96,1552.341,19,165.131,8.341,0.34,-12.872000000000002,-1.97,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
93,14,2025-10-18 13:12:58.943000+00:00,154.062,1553.999,20,165.471,0.34,7.322,-1.97,-52.678,True,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,1
57,14,2025-10-18 13:13:06.265000+00:00,156.873,1556.626,21,172.793,7.322,60.0,-20.288,59.019,False,12,0.5384615384615384,0.46153846153846156,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,15,2025-10-18 13:12:47.724000+00:00,154.252,1554.955,1,0.0,0.0,0.891,-0.579,0.436,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,15,2025-10-18 13:12:48.615000+00:00,154.53,1553.759,2,0.891,0.891,0.457,0.436,0.37,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
55,15,2025-10-18 13:12:49.072000+00:00,154.314,1555.18,3,1.3479999999999999,0.457,1.123,0.37,-1.8510000000000002,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
0,15,2025-10-18 13:12:50.195000+00:00,154.23,1553.301,4,2.471,1.123,1.008,-1.8510000000000002,0.788,False,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,15,2025-10-18 13:12:51.203000+00:00,154.628,1554.909,5,3.479,1.008,0.449,0.788,-0.827,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
47,15,2025-10-18 13:12:51.652000+00:00,154.515,1556.449,6,3.928,0.449,0.801,-0.827,-4.668,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
113,15,2025-10-18 13:12:52.453000+00:00,154.912,1549.922,7,4.729,0.801,0.474,-4.668,-3.1559999999999997,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
88,15,2025-10-18 13:12:52.927000+00:00,155.003,1552.165,8,5.203,0.474,0.743,-2.3339999999999996,-1.3690000000000002,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,15,2025-10-18 13:12:53.670000+00:00,154.412,1551.581,9,5.946,0.743,1.168,-2.887,-1.64,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,15,2025-10-18 13:12:53.670000+00:00,154.412,1551.581,9,5.946,0.743,1.168,-2.887,-1.64,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
89,15,2025-10-18 13:12:54.838000+00:00,153.888,1550.389,10,7.114,1.168,0.484,-0.9440000000000002,-1.759,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
5,15,2025-10-18 13:12:55.322000+00:00,153.797,1556.7930000000001,11,7.598,0.484,1.589,-1.759,0.45100000000000007,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
2,15,2025-10-18 13:12:56.911000+00:00,154.27,1557.672,12,9.187,1.589,3.064,0.45100000000000007,-3.771,False,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,15,2025-10-18 13:12:59.975000+00:00,154.312,1551.299,13,12.251,3.064,1.458,-3.771,0.10299999999999998,False,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,15,2025-10-18 13:12:59.975000+00:00,154.312,1551.299,13,12.251,3.064,1.458,-3.771,0.10299999999999998,False,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
18,15,2025-10-18 13:13:01.433000+00:00,153.778,1555.977,14,13.709,1.458,0.839,0.10299999999999998,-5.3469999999999995,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
80,15,2025-10-18 13:13:02.272000+00:00,154.602,1559.002,15,14.548,0.839,1.175,-5.3469999999999995,-37.831,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
8,15,2025-10-18 13:13:03.447000+00:00,125.483,1552.391,16,15.723,1.175,60.0,-37.831,35.397,False,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
72,15,2025-10-18 13:15:13.733000+00:00,146.4,1551.259,17,146.009,130.286,2.847,105.68299999999999,-1.3699999999999997,False,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
98,15,2025-10-18 13:15:16.580000+00:00,146.318,1698.6200000000001,18,148.856,2.847,7.676,-1.3699999999999997,3.755,False,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
11,15,2025-10-18 13:15:24.256000+00:00,145.653,1697.994,19,156.532,7.676,0.016,-11.495,-2.186,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
93,15,2025-10-18 13:15:24.272000+00:00,145.329,1699.328,20,156.548,0.016,5.978,-2.186,-54.022,True,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
57,15,2025-10-18 13:15:30.250000+00:00,143.985,1700.611,21,162.526,5.978,60.0,2.0569999999999995,40.829,False,11,0.5769230769230769,0.42307692307692313,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,16,2025-10-18 13:15:14.036000+00:00,146.312,1701.267,1,0.0,0.0,0.869,-0.514,0.5680000000000001,True,10,0.6153846153846154,0.3846153846153846,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,16,2025-10-18 13:15:14.905000+00:00,146.29,1700.049,2,0.869,0.869,0.555,0.5680000000000001,0.25600000000000006,True,10,0.6153846153846154,0.3846153846153846,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
55,16,2025-10-18 13:15:15.460000+00:00,146.388,1701.568,3,1.424,0.555,1.002,0.25600000000000006,-1.4919999999999998,True,10,0.6153846153846154,0.3846153846153846,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
0,16,2025-10-18 13:15:16.462000+00:00,146.267,1699.568,4,2.426,1.002,0.731,-1.4919999999999998,0.15800000000000003,True,10,0.6153846153846154,0.3846153846153846,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,16,2025-10-18 13:15:17.193000+00:00,145.99,1700.899,5,3.157,0.731,0.483,0.15800000000000003,-1.041,True,10,0.6153846153846154,0.3846153846153846,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
47,16,2025-10-18 13:15:17.676000+00:00,146.024,1702.473,6,3.64,0.483,0.653,-1.041,-4.869,True,10,0.6153846153846154,0.3846153846153846,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
113,16,2025-10-18 13:15:18.329000+00:00,145.876,1695.798,7,4.293,0.653,0.864,-4.869,-3.0460000000000003,True,10,0.6153846153846154,0.3846153846153846,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
